ProHobbyStudent_Age_Education,"Hobby, 40 and older, College",0.17030854820389438,0.16724305915198795,0.1994734278978456,0.4629749647462723,61
ProHobbyStudent_Age_Education,"Student, 39 and younger, No college",0.19609438012350855,0.23018791212606812,0.1682742334371596,0.40544347431326366,17
ProHobbyStudent_Age_Education,"Professional, 40 and older, College",0.02814635383008468,0.02544320867123693,0.1464101841374447,0.8000002533612337,5
ProHobbyStudent_Age_Education,"Hobby, 39 and younger, No college",0.16852444036676376,0.15205297912208302,0.09019493511117761,0.5892276453999755,24
ProHobbyStudent_Age_Education,"Other, 40 and older, College",0.2320114432660212,0.12357162030639549,0.10830449040602928,0.5361124460215541,9
ProHobbyStudent_Age_Education,"Student, 40 and older, College",0.003013524891970151,0.005228253119895409,0.34212960687511784,0.6496286151130167,3
ProHobbyStudent_Age_Education,"Other, 39 and younger, No college",0.10049296446834526,0.30088879859427126,0.09851988260246303,0.5000983543349206,2
ProHobbyStudent_Age_Education,"Professional, 39 and younger, No college",0.05252195024251536,0.43987534369308234,0.00760270712692101,0.4999999989374813,2
ProHobbyStudent_Age_Howoften,"Hobby, 40 and older, Less than once a day",0.21211659463664817,0.2041664274434957,0.20148734231803012,0.3822296356018261,40
ProHobbyStudent_Age_Howoften,"Student, 39 and younger, Less than once a day",0.25931150250534907,0.21282282875686234,0.2059683535299329,0.3218973152078556,7
ProHobbyStudent_Age_Howoften,"Professional, 40 and older, Once a day or more",0.046910588841403165,0.04240534630413411,0.24401693667441782,0.6666671281800448,3
ProHobbyStudent_Age_Howoften,"Hobby, 39 and younger, Once a day or more",0.10770185789004066,0.14833332450394818,0.1040304103234803,0.6399344072825309,12
ProHobbyStudent_Age_Howoften,"Hobby, 40 and older, Once a day or more",0.05281198756545045,0.09242981903898609,0.2697792226330708,0.5849789707624926,15
ProHobbyStudent_Age_Howoften,"Other, 40 and older, Once a day or more",0.2752357945412367,0.03141528085055119,0.30957001588095107,0.3837789087272611,3
ProHobbyStudent_Age_Howoften,"Student, 39 and younger, Once a day or more",0.14766388647154352,0.24909638218247102,0.1508222272488475,0.4524175040971379,9
ProHobbyStudent_Age_Howoften,"Student, 40 and older, Once a day or more",0.0045124926384559625,0.007822720688992528,0.487664710260742,0.5000000764118095,2
ProHobbyStudent_Age_Howoften,"Professional, 40 and older, Other",1.0314651582006427e-10,1.387162657239338e-10,7.538606406144024e-09,0.9999999922195307,1
ProHobbyStudent_Age_Howoften,"Professional, 40 and older, Less than once a day",2.523067398641865e-09,4.305066043998973e-09,1.0312536355112844e-07,0.999999890046503,1
ProHobbyStudent_Age_Howoften,"Other, 40 and older, Less than once a day",0.25247912108589377,0.2035797479195252,0.00920606675752858,0.5347350642370524,5
ProHobbyStudent_Age_Howoften,"Hobby, 39 and younger, Less than once a day",0.37968757222094957,0.21570019074698674,0.1161918839659383,0.2884203530661254,7
ProHobbyStudent_Age_Howoften,"Other, 39 and younger, Less than once a day",0.2009859284613089,0.601777595858791,0.19703968358178944,0.00019679209811067296,1
ProHobbyStudent_Age_Howoften,"Hobby, 39 and younger, Other",0.018870253715039014,0.07187405393074141,0.02059406620498621,0.8886616261492334,5
ProHobbyStudent_Age_Howoften,"Professional, 39 and younger, Once a day or more",0.05252195024251536,0.43987534369308234,0.00760270712692101,0.4999999989374813,2
ProHobbyStudent_Age_Howoften,"Hobby, 40 and older, Other",0.1853296402483123,0.10812037082444119,0.01028284492521925,0.6962671440020274,6
ProHobbyStudent_Age_Howoften,"Student, 40 and older, Less than once a day",1.5589398998528237e-05,3.93179817011707e-05,0.051059400103869466,0.9488856925154309,1
ProHobbyStudent_Age_Howoften,"Other, 40 and older, Other",3.410117699790641e-10,6.08279793478774e-10,3.2223767480098393e-08,0.999999966826941,1
ProHobbyStudent_Age_Howoften,"Other, 39 and younger, Once a day or more",4.753816178611628e-10,1.3297515077749226e-09,8.162313659774082e-08,0.9999999165717304,1
ProHobbyStudent_Age_Howoften,"Student, 39 and younger, Other",0.1894489663183103,0.18156726520288277,0.061483448482555506,0.5675003199962514,1
ProHobbyStudent_Age_Sex,"Hobby, 40 and older, Male",0.1314744289327841,0.1358382148068614,0.17098314520113198,0.5617042110592224,26
ProHobbyStudent_Age_Sex,"Student, 39 and younger, Female",0.2304774572828079,0.2642314071313882,0.20201822357913957,0.3032729120066642,12
ProHobbyStudent_Age_Sex,"Professional, 40 and older, Female",9.435583558553627e-10,1.6349400964015064e-09,4.4094603106751795e-08,0.9999999533268985,3
ProHobbyStudent_Age_Sex,"Hobby, 39 and younger, Male",0.22089826172372792,0.15303370883207107,0.1198104325064605,0.5062575969377405,14
ProHobbyStudent_Age_Sex,"Hobby, 40 and older, Female",0.19915675109100484,0.1905723720940819,0.2206376379011186,0.3896332389137946,35
ProHobbyStudent_Age_Sex,"Other, 40 and older, Male",0.0009385581147106389,0.0015961269023719961,0.4217969635374884,0.5756683514454289,2
ProHobbyStudent_Age_Sex,"Student, 40 and older, Male",0.003013524891970151,0.005228253119895409,0.34212960687511784,0.6496286151130167,3
ProHobbyStudent_Age_Sex,"Professional, 40 and older, Male",0.07036588315987417,0.06360801922568217,0.36602539420170704,0.5000007034127365,2
ProHobbyStudent_Age_Sex,"Other, 40 and older, Female",0.29803226759496704,0.15842176127897362,0.018735212368469527,0.5248107587575898,7
ProHobbyStudent_Age_Sex,"Other, 39 and younger, Female",0.10049296446834526,0.30088879859427126,0.09851988260246303,0.5000983543349206,2
